model_type,resnet18
seed,1
cutshift,False
featuregroup,False
dataset,cifar100
momentum,0.9
lr,0.25
mix_prob,1.0
featureshift,False
lr_decay,0.0001
epochs,250
featuremix,False
resume,False
beta,1.0
cutmix,True
batch_size,64

epoch,train_loss,train_acc,test_loss,test_acc
194,1068.0049652010202,0.69236,"tensor(1.0128, device='cuda:0')",0.7963
195,1074.0938385128975,0.69712,"tensor(1.0886, device='cuda:0')",0.7956
196,1042.3845603391528,0.70736,"tensor(1.0347, device='cuda:0')",0.7972
197,1041.8847104012966,0.70696,"tensor(1.1133, device='cuda:0')",0.7986
198,1038.7107203230262,0.71618,"tensor(1.0492, device='cuda:0')",0.7993
199,1044.2223978489637,0.69148,"tensor(1.1194, device='cuda:0')",0.7989
200,1041.8241827636957,0.6913,"tensor(1.1124, device='cuda:0')",0.797
201,1009.1895170286298,0.71898,"tensor(1.0650, device='cuda:0')",0.7954
202,1018.6965628936887,0.70404,"tensor(1.1350, device='cuda:0')",0.7947
203,1020.8911396935582,0.7187,"tensor(1.1135, device='cuda:0')",0.7966
204,1003.1662928909063,0.7263,"tensor(1.1271, device='cuda:0')",0.7967
205,1005.9022324755788,0.7285,"tensor(1.1058, device='cuda:0')",0.8025
206,1015.0573191344738,0.70174,"tensor(1.0366, device='cuda:0')",0.7972
207,1017.2266702875495,0.71164,"tensor(1.0052, device='cuda:0')",0.7958
208,991.7814963459969,0.72688,"tensor(1.0783, device='cuda:0')",0.7979
209,1010.9535474479198,0.71926,"tensor(1.1335, device='cuda:0')",0.7996
210,988.0705013647676,0.73442,"tensor(1.0883, device='cuda:0')",0.799
211,1002.5835858955979,0.7181,"tensor(1.0426, device='cuda:0')",0.7969
212,977.6313826739788,0.7287,"tensor(1.0004, device='cuda:0')",0.7982
213,977.1204362660646,0.73366,"tensor(1.0754, device='cuda:0')",0.7966
214,994.3650609329343,0.7141,"tensor(1.0323, device='cuda:0')",0.7988
215,991.8788745030761,0.71324,"tensor(1.1480, device='cuda:0')",0.7959
216,989.9205861911178,0.7114,"tensor(1.0889, device='cuda:0')",0.7963
217,969.0134031362832,0.72948,"tensor(1.0570, device='cuda:0')",0.797
218,993.5886257737875,0.72252,"tensor(1.1608, device='cuda:0')",0.7956
219,988.6563385874033,0.72296,"tensor(1.1943, device='cuda:0')",0.7972
220,1000.5029681548476,0.70062,"tensor(1.2299, device='cuda:0')",0.797
221,969.0771543309093,0.73806,"tensor(1.1322, device='cuda:0')",0.7965
222,990.5749611705542,0.71272,"tensor(1.0458, device='cuda:0')",0.7988
223,990.7871372997761,0.70968,"tensor(1.0556, device='cuda:0')",0.7955
224,993.1263493672013,0.70772,"tensor(1.1386, device='cuda:0')",0.7962
225,964.2454848997295,0.72062,"tensor(1.2018, device='cuda:0')",0.802
226,984.7104732170701,0.71416,"tensor(1.2066, device='cuda:0')",0.7989
227,961.4176479652524,0.72642,"tensor(1.2040, device='cuda:0')",0.801
228,970.4416199550033,0.72282,"tensor(1.0934, device='cuda:0')",0.8004
229,966.4238333702087,0.71062,"tensor(1.2187, device='cuda:0')",0.7988
230,969.7193100228906,0.74132,"tensor(1.4522, device='cuda:0')",0.7982
231,979.7440870553255,0.71518,"tensor(1.2124, device='cuda:0')",0.7987
232,971.8823862820864,0.7178,"tensor(1.2913, device='cuda:0')",0.7997
233,935.4249647781253,0.74618,"tensor(1.1862, device='cuda:0')",0.7988
234,957.363960199058,0.72462,"tensor(1.1477, device='cuda:0')",0.8012
235,952.8364414572716,0.72042,"tensor(1.0939, device='cuda:0')",0.8013
236,970.3504820838571,0.7203,"tensor(1.1069, device='cuda:0')",0.7987
237,950.7859724089503,0.74156,"tensor(0.9898, device='cuda:0')",0.8018
238,953.9714741408825,0.72184,"tensor(1.1552, device='cuda:0')",0.7987
239,966.9322940334678,0.72028,"tensor(1.2014, device='cuda:0')",0.7979
240,961.9816241636872,0.7172,"tensor(1.0594, device='cuda:0')",0.7995
241,951.9486230388284,0.7234,"tensor(1.2519, device='cuda:0')",0.7963
242,964.4713280275464,0.7271,"tensor(1.1601, device='cuda:0')",0.7934
243,962.9383960366249,0.71546,"tensor(1.1227, device='cuda:0')",0.7971
244,952.8209378905594,0.72116,"tensor(1.1408, device='cuda:0')",0.7992
245,948.923005245626,0.72556,"tensor(0.9920, device='cuda:0')",0.8008
246,932.653883099556,0.74366,"tensor(1.3423, device='cuda:0')",0.8005
247,956.037653632462,0.7253,"tensor(1.0724, device='cuda:0')",0.7977
248,910.9414691030979,0.75762,"tensor(1.1406, device='cuda:0')",0.7993
249,938.7054707184434,0.71568,"tensor(1.0739, device='cuda:0')",0.7994
