dataset,cifar10
model_type,resnet18
batch_size,64
epochs,250
lr,0.25
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
cutmix,True
cutshift,True
featuregroup,True
featureshift,True
featuremix,True
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
175,1320.5079251229763,0.45466,"tensor(0.6382, device='cuda:0')",0.7921
176,1311.8601598739624,0.4568,"tensor(0.6662, device='cuda:0')",0.8036
177,1311.5315883755684,0.44996,"tensor(0.7925, device='cuda:0')",0.7768
178,1326.7318872213364,0.44964,"tensor(0.8220, device='cuda:0')",0.7856
179,1304.395020723343,0.45918,"tensor(0.5380, device='cuda:0')",0.7733
180,1313.0104637742043,0.45496,"tensor(0.6083, device='cuda:0')",0.7945
181,1310.19528901577,0.46362,"tensor(0.5698, device='cuda:0')",0.8043
182,1304.4908301234245,0.45694,"tensor(0.4355, device='cuda:0')",0.8029
183,1309.609454214573,0.45542,"tensor(0.6618, device='cuda:0')",0.7738
184,1294.947431087494,0.47136,"tensor(0.5796, device='cuda:0')",0.7846
185,1305.3191145062447,0.45732,"tensor(0.5617, device='cuda:0')",0.8017
186,1279.8747826516628,0.47774,"tensor(0.8905, device='cuda:0')",0.7767
187,1309.2305705845356,0.45726,"tensor(0.6592, device='cuda:0')",0.7867
188,1265.0659129023552,0.484,"tensor(0.4402, device='cuda:0')",0.8327
189,1250.6958661079407,0.49152,"tensor(0.4153, device='cuda:0')",0.8418
190,1259.9736891388893,0.4933,"tensor(0.4035, device='cuda:0')",0.838
191,1218.610066741705,0.50824,"tensor(0.3168, device='cuda:0')",0.8385
192,1227.1975827217102,0.50326,"tensor(0.3932, device='cuda:0')",0.8437
193,1244.6413670182228,0.49518,"tensor(0.4920, device='cuda:0')",0.8455
194,1215.1108345985413,0.50726,"tensor(0.3883, device='cuda:0')",0.8447
195,1227.525072723627,0.5092,"tensor(0.4123, device='cuda:0')",0.8455
196,1229.3269247114658,0.49582,"tensor(0.3998, device='cuda:0')",0.8456
197,1209.7944111526012,0.51184,"tensor(0.3416, device='cuda:0')",0.848
198,1219.2113717198372,0.5032,"tensor(0.3898, device='cuda:0')",0.8475
199,1212.3253383040428,0.5181,"tensor(0.4134, device='cuda:0')",0.8457
200,1223.4196588099003,0.5085,"tensor(0.4487, device='cuda:0')",0.8518
201,1208.9752578735352,0.51454,"tensor(0.3550, device='cuda:0')",0.8407
