dataset,cifar100
model_type,resnet50
batch_size,64
epochs,200
lr,0.1
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
mixup,True
featuremixup,False
dropblock,False
cutmix,False
featurecutmix,False
cutshift,False
featureshift,False
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
118,1294.0596772655845,0.45126,"tensor(0.9176, device='cuda:0')",0.7791
119,1270.9981532767415,0.44776,"tensor(0.8857, device='cuda:0')",0.7833
120,1257.1342020705342,0.4597,"tensor(0.8505, device='cuda:0')",0.7805
121,1247.73391020298,0.4633,"tensor(0.8467, device='cuda:0')",0.775
122,1231.9553725272417,0.49008,"tensor(0.8940, device='cuda:0')",0.778
123,1255.9295343980193,0.45018,"tensor(0.8901, device='cuda:0')",0.7826
124,1195.5106274038553,0.45522,"tensor(0.9271, device='cuda:0')",0.7829
125,1267.2372075170279,0.47826,"tensor(0.8973, device='cuda:0')",0.7852
126,1241.8084513098001,0.47034,"tensor(0.8728, device='cuda:0')",0.7819
127,1222.3108752667904,0.45508,"tensor(0.9687, device='cuda:0')",0.7842
128,1223.372459769249,0.45622,"tensor(0.9450, device='cuda:0')",0.7779
129,1261.6465383395553,0.45758,"tensor(0.8369, device='cuda:0')",0.7818
130,1222.0934103354812,0.44386,"tensor(0.9504, device='cuda:0')",0.7797
131,1212.0460961312056,0.44646,"tensor(0.8866, device='cuda:0')",0.7771
132,1201.664498515427,0.44726,"tensor(0.9857, device='cuda:0')",0.7836
133,1216.0417811647058,0.44018,"tensor(0.9351, device='cuda:0')",0.7781
134,1221.892872221768,0.4622,"tensor(0.9078, device='cuda:0')",0.7847
135,1243.669003419578,0.46532,"tensor(0.9581, device='cuda:0')",0.7837
136,1182.8337808027864,0.46796,"tensor(0.8714, device='cuda:0')",0.7795
137,1210.4921242073178,0.4641,"tensor(0.7687, device='cuda:0')",0.7858
138,1216.7015784829855,0.44372,"tensor(0.8047, device='cuda:0')",0.7829
139,1189.6535397097468,0.47056,"tensor(0.9416, device='cuda:0')",0.7791
140,1203.8173686116934,0.44926,"tensor(0.8701, device='cuda:0')",0.7818
141,1173.4295815229416,0.48076,"tensor(0.9148, device='cuda:0')",0.7819
142,1230.668045669794,0.4663,"tensor(0.7794, device='cuda:0')",0.7779
143,1202.0767445415258,0.4446,"tensor(0.8730, device='cuda:0')",0.7793
144,1209.4491737633944,0.44468,"tensor(0.7865, device='cuda:0')",0.7843
145,1246.918508514762,0.46404,"tensor(0.8875, device='cuda:0')",0.7687
146,1228.3575157895684,0.47812,"tensor(0.9416, device='cuda:0')",0.7791
147,1205.5377919077873,0.4553,"tensor(0.8736, device='cuda:0')",0.7746
148,1174.1503985151649,0.49966,"tensor(0.8665, device='cuda:0')",0.7808
149,1176.9955817237496,0.47182,"tensor(0.7892, device='cuda:0')",0.7834
150,1184.7175959721208,0.46394,"tensor(0.8092, device='cuda:0')",0.7916
151,1184.614657998085,0.46448,"tensor(0.7925, device='cuda:0')",0.7963
152,1125.062932997942,0.46392,"tensor(0.7783, device='cuda:0')",0.7975
153,1135.4161751195788,0.48968,"tensor(0.8555, device='cuda:0')",0.7924
154,1131.3374088294804,0.45494,"tensor(0.8005, device='cuda:0')",0.795
155,1153.4475943557918,0.46736,"tensor(0.8184, device='cuda:0')",0.8016
156,1104.300220426172,0.4813,"tensor(0.8305, device='cuda:0')",0.8008
157,1105.946883007884,0.49902,"tensor(0.8249, device='cuda:0')",0.7969
158,1136.8784399852157,0.47718,"tensor(0.9678, device='cuda:0')",0.7935
159,1101.97600357607,0.46226,"tensor(0.8603, device='cuda:0')",0.797
160,1108.1854724138975,0.49598,"tensor(0.8178, device='cuda:0')",0.7977
161,1103.980379551649,0.47942,"tensor(0.9235, device='cuda:0')",0.7949
162,1126.2550905272365,0.4654,"tensor(0.8713, device='cuda:0')",0.7975
163,1133.0602466538548,0.45286,"tensor(0.8825, device='cuda:0')",0.7961
164,1119.4913363419473,0.46506,"tensor(0.8932, device='cuda:0')",0.7936
165,1150.323990445584,0.46962,"tensor(0.7941, device='cuda:0')",0.8008
166,1099.806358113885,0.50612,"tensor(0.8089, device='cuda:0')",0.7995
167,1078.1593972966075,0.4878,"tensor(0.8839, device='cuda:0')",0.8003
168,1127.4805810898542,0.45546,"tensor(0.8942, device='cuda:0')",0.7937
169,1112.4545795209706,0.49746,"tensor(0.7558, device='cuda:0')",0.8023
170,1127.552402984351,0.50582,"tensor(0.8202, device='cuda:0')",0.7997
171,1132.1802372932434,0.48946,"tensor(0.7970, device='cuda:0')",0.8023
172,1091.6004059948027,0.46408,"tensor(0.8067, device='cuda:0')",0.8014
173,1109.6209549829364,0.49112,"tensor(0.8119, device='cuda:0')",0.8005
174,1128.7750583477318,0.4788,"tensor(0.7725, device='cuda:0')",0.8035
175,1103.4400016441941,0.50158,"tensor(0.8373, device='cuda:0')",0.8026
176,1117.1959317289293,0.48986,"tensor(0.8774, device='cuda:0')",0.7982
177,1099.8769908621907,0.47608,"tensor(0.7466, device='cuda:0')",0.8062
178,1132.605653643608,0.46854,"tensor(0.8586, device='cuda:0')",0.8012
179,1079.648904491216,0.48344,"tensor(0.8887, device='cuda:0')",0.8057
180,1079.874835345894,0.47068,"tensor(0.8934, device='cuda:0')",0.8009
181,1092.9464504010975,0.47478,"tensor(0.9235, device='cuda:0')",0.7947
182,1118.870015770197,0.47026,"tensor(0.8303, device='cuda:0')",0.7985
183,1100.9883283637464,0.48578,"tensor(0.8655, device='cuda:0')",0.8004
184,1096.1041665561497,0.48012,"tensor(0.7487, device='cuda:0')",0.8107
185,1120.0588444769382,0.47264,"tensor(0.8888, device='cuda:0')",0.7951
186,1109.4232201352715,0.49924,"tensor(0.8851, device='cuda:0')",0.8004
187,1085.275033261627,0.4711,"tensor(0.9164, device='cuda:0')",0.796
188,1115.2994846329093,0.4409,"tensor(0.9407, device='cuda:0')",0.7971
189,1057.2181288301945,0.52346,"tensor(0.8872, device='cuda:0')",0.8014
190,1097.0599291175604,0.47386,"tensor(0.9301, device='cuda:0')",0.7977
191,1083.3576966375113,0.48534,"tensor(0.9317, device='cuda:0')",0.7974
192,1105.738144122064,0.4955,"tensor(0.8314, device='cuda:0')",0.8001
193,1081.4261464215815,0.49176,"tensor(0.8509, device='cuda:0')",0.8029
194,1134.0385220907629,0.47944,"tensor(0.8520, device='cuda:0')",0.8061
195,1054.9891998842359,0.48888,"tensor(0.8797, device='cuda:0')",0.7976
196,1102.564241208136,0.46994,"tensor(0.9704, device='cuda:0')",0.7944
197,1083.3690743409097,0.49226,"tensor(0.8262, device='cuda:0')",0.7984
198,1077.500745696947,0.48758,"tensor(0.8426, device='cuda:0')",0.8017
199,1071.8768385499716,0.5096,"tensor(0.8876, device='cuda:0')",0.8012
