dataset,cifar10
model_type,resnet50
batch_size,64
epochs,200
lr,0.1
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
mixup,False
featuremixup,False
dropblock,True
cutmix,False
featurecutmix,False
cutshift,False
featureshift,False
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
115,13.973861809819937,0.99416,"tensor(0.5091, device='cuda:0')",0.9415
116,12.687266958877444,0.9948,"tensor(0.3482, device='cuda:0')",0.9435
117,11.422554641962051,0.99552,"tensor(0.4650, device='cuda:0')",0.9412
118,10.954824611544609,0.99542,"tensor(0.4909, device='cuda:0')",0.9421
119,11.496433544903994,0.99518,"tensor(0.6354, device='cuda:0')",0.9424
120,10.726824898272753,0.99566,"tensor(0.5973, device='cuda:0')",0.9437
121,10.743413124233484,0.99568,"tensor(0.5193, device='cuda:0')",0.943
122,11.35212279111147,0.99542,"tensor(0.4556, device='cuda:0')",0.9384
123,11.141191229224205,0.99538,"tensor(0.4442, device='cuda:0')",0.9424
124,10.084229983389378,0.99552,"tensor(0.6444, device='cuda:0')",0.9412
125,9.60604976117611,0.99598,"tensor(0.7015, device='cuda:0')",0.9412
126,9.472081538289785,0.99612,"tensor(0.8575, device='cuda:0')",0.9431
127,8.6565279699862,0.9964,"tensor(0.6188, device='cuda:0')",0.9431
128,8.899166211485863,0.99644,"tensor(0.5729, device='cuda:0')",0.943
129,9.11776727810502,0.99604,"tensor(0.8975, device='cuda:0')",0.9438
130,8.621055472642183,0.99638,"tensor(0.6747, device='cuda:0')",0.941
131,7.8884551376104355,0.99676,"tensor(0.6984, device='cuda:0')",0.9452
132,7.775738894939423,0.99698,"tensor(0.5431, device='cuda:0')",0.9455
133,8.199389331042767,0.99674,"tensor(0.5796, device='cuda:0')",0.9423
134,7.522990379482508,0.99714,"tensor(0.7495, device='cuda:0')",0.9431
135,7.748548064380884,0.99678,"tensor(0.6210, device='cuda:0')",0.9431
136,7.523981306701899,0.9968,"tensor(0.6152, device='cuda:0')",0.9431
137,7.531435236334801,0.99692,"tensor(0.6675, device='cuda:0')",0.9413
138,7.155636042356491,0.99718,"tensor(0.6205, device='cuda:0')",0.945
139,7.238530408591032,0.99708,"tensor(0.7378, device='cuda:0')",0.9393
140,7.203114163130522,0.99734,"tensor(0.7347, device='cuda:0')",0.9431
141,8.797006238251925,0.99614,"tensor(0.6487, device='cuda:0')",0.9382
142,9.097847204655409,0.9962,"tensor(0.8244, device='cuda:0')",0.9408
143,8.736631371080875,0.99626,"tensor(0.6884, device='cuda:0')",0.9421
144,7.977755177766085,0.99702,"tensor(0.7612, device='cuda:0')",0.9434
145,7.108836594969034,0.99734,"tensor(0.6631, device='cuda:0')",0.9403
146,7.80766711756587,0.99694,"tensor(0.6415, device='cuda:0')",0.9397
147,6.648706890642643,0.99746,"tensor(0.8625, device='cuda:0')",0.9448
148,8.214991949498653,0.99662,"tensor(0.7809, device='cuda:0')",0.943
149,6.883791387081146,0.99748,"tensor(0.5919, device='cuda:0')",0.9419
150,5.273858159780502,0.99816,"tensor(0.5694, device='cuda:0')",0.9457
151,4.350705403834581,0.99832,"tensor(0.6914, device='cuda:0')",0.9455
152,3.4640105813741684,0.99884,"tensor(0.6292, device='cuda:0')",0.9457
153,3.5110174231231213,0.99896,"tensor(0.6862, device='cuda:0')",0.9465
154,3.256134882569313,0.99892,"tensor(0.6560, device='cuda:0')",0.946
155,2.742545146495104,0.99928,"tensor(0.6452, device='cuda:0')",0.9479
156,2.7172203324735165,0.99926,"tensor(0.6256, device='cuda:0')",0.9478
157,2.724897813051939,0.99928,"tensor(0.6759, device='cuda:0')",0.9478
158,2.5346815921366215,0.99922,"tensor(0.6516, device='cuda:0')",0.9479
159,2.5305430218577385,0.99914,"tensor(0.6306, device='cuda:0')",0.9472
160,2.4622303023934364,0.99916,"tensor(0.6272, device='cuda:0')",0.948
